"","c105_old","c111_old","c151_young","c152_young","c154_young","c169_young","c170_young","c171_young","c172_old","c173_old","c175_young","c177_young","c50_old","c54_old","c61_old","c82_old","c83_young","c86_old","c95_old","c96_young"
"ACTN1",11.0697828902339,9.97493794078212,10.7619402322274,10.4926980987302,10.5550010836549,9.87533832551221,9.73278693063009,9.61651240109931,9.90247812702433,10.4170558816632,10.2782308445105,10.6573248062228,9.03083221012774,9.93723514959785,9.55300534816893,10.1804152419163,10.7474980904339,10.2720779906108,10.1563365769309,10.1030082601367
"SEPTIN9",7.28362823088709,6.55725585797146,7.14624242225864,6.85346256000654,7.36635514080943,6.87848803631912,6.6438254958113,6.78095751497057,6.8698283041069,7.27633673916386,6.7783429784246,7.26828957320903,6.6607009835844,6.86616897432286,6.94574336384089,6.45215360023051,7.56497659194065,6.96668964857508,6.49843881813082,7.34650066601346
"RAB14",8.55774615106668,8.14344895368507,8.19274650951395,8.51963501717895,8.29530868737897,8.08557642392869,7.93797524434047,8.47490754824709,8.51022403864925,8.16618655910528,8.26615497284126,8.46850226288976,7.69558764713759,8.64742375169303,8.05171296914059,8.16060237810391,8.25917093567348,8.23282748403959,8.66706529439446,8.40336645099244
"CAMK2D",7.7615158261865,7.97413401283475,7.60132078983193,6.7437737359313,7.07786143431769,7.10545380015577,7.1682456328074,6.548592459965,7.34742022036196,6.97117409489331,7.03390659029224,7.44349096127402,6.60576550661778,6.94503211262406,7.78033935316734,7.75990703548414,7.08208812278799,7.4229617915113,7.70877964744512,6.93642145679823
"GULP1",7.933032954904,7.38978085883913,7.64563326955723,7.2986169985862,8.10322148805442,7.00997940605443,7.53511113408483,8.10599583452789,8.08184226993879,8.2607765448368,7.68887639486065,7.55504992420823,8.24101763719311,8.0847157885273,8.03822928428092,7.16066561186925,7.85152657900788,7.71796342277661,7.52313456441152,8.22942288895939
"RBMS1",6.61058963865037,6.70642036424782,6.12214936099593,6.36296478819785,6.19855301139595,6.19384585400466,6.01206991600223,NA,6.61457246223932,6.99457259536703,6.51777546142399,7.19134276968264,NA,6.13548445077326,NA,6.38878318199936,6.81772899065864,6.8596921838845,6.55440668864993,6.12768162872922
"APOC3",7.34953498109215,8.90019767999577,6.3973286043584,7.87023197337109,7.06075121764841,7.57607271975776,8.21960376552142,6.71884326636915,7.94026443501536,7.08673488251879,6.46292421674778,9.0997108677349,NA,8.11314224570532,7.10101635662967,8.11861642438646,6.90212825517074,NA,8.63601954215449,6.32216717262564
"UROD",7.40063667960946,8.59003730394556,8.0058254828648,8.06510411945606,7.93674976308919,7.92287922112134,8.6674994697997,8.37353797170102,8.54116911602588,7.99405358611254,7.83769525354324,8.01077871036203,7.55521842576311,8.66828793704792,7.83021261828277,7.7987294235838,8.12897961103094,7.54702403694941,8.63229384597419,8.20305913139553
"GCN1",6.44166395662927,6.0552129217292,6.40257077171299,6.54289870248137,6.32611214289828,6.26718092433416,5.53431690507445,5.92718761655571,6.12965285583877,5.40133916180342,6.33455454252544,6.03748020307249,NA,6.27591116860891,5.78184519556638,6.02826940409416,5.86710153169785,6.33780795672629,6.20102643632797,6.31286706398565
"TRIM28",8.65316994926537,8.7077529007712,8.79740038592506,8.726085722101,8.81819579811789,8.71756663019652,8.51062842386092,8.63303250224496,8.6373351702979,8.7152767902763,8.94363749263656,8.73547306061592,7.938468421699,8.60669808428396,8.16150914981503,8.63572449689731,8.87725391960183,8.89357228078196,8.40298717057742,8.77975057531541
"GNS",6.65143869354761,6.95187867314819,7.29495124981642,7.08092949290523,6.58869060318323,7.06415108912377,6.75530780535009,6.01540151201422,6.01145303023043,7.34736948317802,6.44796889386083,6.91136455888139,5.3522737109529,6.53890794926783,NA,6.76603151701448,7.33800922704428,7.34620798973587,6.274224346916,6.87051051493129
"PKM",15.1839352687826,14.8291638847199,15.2290853006265,15.2797386035521,15.3112917587808,15.141079875908,15.179261216223,15.3909395140618,14.9565487227862,15.4966774772641,14.7332799483353,15.1988471111397,15.5313099326587,15.8368965238568,15.3044959446599,15.2498538123242,15.1954778614681,15.1117020856854,14.8508220459352,15.532403553241
"COPS4",8.11038254289751,7.77583646782452,8.29577888480645,8.08047976429573,7.61415045512227,7.97765997538151,8.05248909759842,7.29698526457486,7.49372017189741,7.81572399163891,7.82857759459025,8.16628773483619,7.11933571710942,7.62227311375781,7.25889826574916,7.8789351139176,7.92509572476951,7.8198723551405,7.72323446285124,7.70805210168089
"A0A3Q2I1J3",5.46275126905726,5.64127489900667,6.21439405617491,NA,5.88838334077406,NA,6.36347647663472,NA,5.02516207948155,5.90652437792537,NA,6.18233346544087,NA,5.26414916976164,NA,5.39738649303429,6.07577923889437,5.36963702072637,5.50845028014822,5.16245732827878
"TMEM43",9.48361996989185,9.37035898030961,9.47649219510629,9.5384764999943,10.225996939412,8.68660811641556,8.84983977355887,8.14682731115669,8.87161539696914,8.5943540546515,9.34594552465364,9.01977259331064,8.29722296463035,9.36663384625675,9.42695765581927,9.50921699909994,8.66310274690082,9.35021621510115,9.21344705335947,10.1578932241171
"PABPC1",9.64156438624685,9.32670257519608,9.63161645790722,9.49127935327206,9.34098830405014,9.53604949899454,9.52141316164016,9.28642699290872,9.35081948844537,9.44739277422323,9.70000290269158,9.73090403525579,8.46875555769632,9.27985137734597,9.18761248151974,9.0411879256797,9.8162721166504,9.61434215798152,9.44996126348653,9.5382730710438
"DCTN4",8.50502883143387,8.80492184282658,8.24017347696888,7.62470259708926,8.34932232958838,8.30918569811808,8.46093433515772,8.68613243625653,8.76452134042562,8.75902127263912,7.5437785747344,8.45039051460545,8.36298829344859,8.64299898050245,8.26214727806561,8.65752210672431,8.22785920373449,8.41301041776436,8.4597499765487,7.76087634230634
"PLEKHO2",6.49781694131432,6.14731426590399,6.48318406202028,6.9132073336325,5.98826878155132,6.83821801023855,6.47532805029896,4.47441487218848,5.31034209044961,6.45690857872635,6.36034931164321,6.53318748493971,5.86611574349038,6.03314449528016,5.72714883670523,6.4503650846539,7.09489451745835,6.49873908009948,5.46074107266782,6.24907662952794
"LOC100147109",9.40581933175437,10.8292351448927,8.01576560411252,7.38350234200248,6.46713834475827,7.88218365434536,6.03092300127232,NA,8.56367406142265,9.24302392295759,6.93233202073515,7.35713539296509,7.66652384694467,8.2195434073843,10.9487427842282,9.86649748369465,7.02252737691322,10.7188855122074,9.64244086460513,7.95317224781926
"DNAJC8",5.8821950420933,6.22365513047757,5.7372619634026,4.72071485271108,5.12624594366912,NA,6.31819992026616,7.65142554790334,6.15430389924141,6.18882793219583,5.96532046672416,5.42577800016512,7.22131739624983,6.20846899885008,6.85241520662433,5.08241931847489,6.46321117241243,6.1918284766656,6.04321707363848,6.23017036134658
"PCMT1",9.1160784545018,8.84611943606593,9.50933201106494,8.89394199443829,8.79294570718197,9.23614609479604,9.22534743998045,8.63764652327558,8.57751783622961,8.96873040445497,9.05556367436725,9.12803686764633,8.64462281993354,8.95284231047186,8.43249496027847,9.28310075418863,8.88722715905442,8.90566124064621,9.06693499412673,9.13715527626796
"ALB",15.6298274549096,15.8020476083572,14.8966013887098,15.6990046112471,16.1478574590246,16.307706101148,17.3281525220905,16.6075480598237,15.7931300513907,16.9727833156948,15.373655774502,17.595020177496,13.231134033293,16.1139312812738,16.0927422688817,14.7757350032973,15.7195938109647,15.412796491133,16.4763784594678,15.3731175116942
"A0A3Q2I2H1",7.09493616252011,5.77458922524324,6.02224359830439,6.66076960102764,6.50407977064984,NA,7.26673815322493,7.16447727546419,7.27871830195911,6.7698113096095,4.42750689356522,NA,NA,NA,6.56543527312607,5.79426128632501,6.32408278081597,NA,NA,7.4872144777924
"SCYL1",6.91921141427432,6.71718698599344,6.77800635164524,NA,7.14325309125633,7.07971981609233,7.31227559045375,6.88613172348054,7.34872496210081,6.993416349898,7.01138091534378,7.03445148985522,NA,7.03608170777146,6.9024117909253,6.33014313042818,7.49343360621667,6.7268207172931,7.31006064761393,6.52040777492113
"PUS7",7.08358854262198,8.27231402051778,7.4896313110019,6.47610924474986,7.78908489714471,8.06273498302163,8.26089492825428,8.74013994168999,8.32638999181477,7.69015530109425,7.17021400191176,8.22933362300938,8.0596210089379,8.16204599635599,7.03937328569718,7.73366164600061,7.21041729337471,8.05656363354743,8.40853755526048,7.28985481369809
"CTSD",10.7239705876662,10.3423187578632,10.5119321270931,11.0853324808248,9.93351356663694,10.4226285809145,10.2698324960531,9.94965640563645,9.759927203488,10.6120845337068,10.2243951916841,10.5457681958314,9.80019140940289,10.2816359405493,9.59510945075148,10.6656822705461,10.7531294432158,10.408469754677,9.46251765585146,10.701300336422
"EMC2",6.80296213640084,7.03250518165524,6.94930909512228,7.0283254570287,6.85133379978656,6.90505343808636,6.80155902289826,6.58399799641078,7.45667629229284,6.88389645764454,NA,7.13852219276321,6.26447529804942,6.76862822889793,6.33182991544474,7.25901812960808,6.84653012547486,NA,6.93496690315132,6.80271927256579
"AGRN",7.6199116326877,8.06224898258649,8.94734707723852,8.08440560852083,7.83344100198083,8.02331230325444,8.16828595383492,7.90382145265443,7.88842549835284,7.63681390724138,9.10279186223818,8.69051403405865,6.35304823892466,7.97692017845611,7.82662366121934,8.2728188324956,8.34306324335579,8.41052996280582,8.0607399699576,7.82579406673998
"PGRMC2",7.75835718847042,7.03121027912085,8.27138469132091,7.65154990785329,7.78445286474051,7.29888256021294,6.96946703470247,6.15375375530988,6.767029864488,6.81071407451695,8.1552896700748,7.48817851804115,NA,6.9935616063695,7.06863602306149,7.49326921449843,7.2628181254807,7.24231507271525,7.16548957434547,7.81441810252434
"UGP2",12.215077601766,11.6820391620443,12.4264141934095,11.7178573778306,11.8595999418725,11.8550466548406,12.0844830101647,11.5350727280767,11.6845452716753,11.9422114061264,12.0770521734395,12.1132695594461,11.0398704774142,12.2365037990025,11.3207706792781,11.8840348044117,11.685516075427,12.0447410713305,11.9547430320583,12.036237487818
"ARPC2",8.15547373255741,8.21776815111583,8.33574282442006,8.10493820901704,8.28891702300476,8.16859540966667,8.17054809734544,8.12544135629004,8.45594703564402,8.63439404731387,7.87678692007038,8.72743958782479,7.63249139895723,8.55554695085772,8.00556359581483,8.20580358952447,8.23660160174614,8.18182645811953,8.59491463365882,8.06538279467066
"CASK",7.48826041926354,6.99008355066587,7.88071527436082,7.81112867031508,7.88705862081128,7.2972847340618,7.37364313984645,8.01592207292332,7.11581276846239,7.06897867820138,7.98850804030529,7.55787797896494,6.13442941863879,7.26589871461538,6.89712595891752,7.18425221007993,7.32068079007073,6.9684426497081,7.22776333630303,7.89391758297628
"CDH13",8.84851613270895,8.16463541638658,7.09353974472251,8.32746539851775,9.04643306305295,7.38252123924254,8.60745822541011,7.9182122209136,7.62073871180406,8.39658020693803,8.00452565956705,7.23809666435723,6.47697255368155,7.91552290277792,7.51374470529767,6.28838423905204,7.63972981016964,8.3186663335738,7.39270393809336,9.63348246096201
"SLC44A1",8.46516156393297,7.67527848611875,7.63826741251354,7.28133696317219,8.07680977132171,6.89700386758548,6.91239347149553,6.83226932374647,7.29481820813675,6.63045093041255,8.34355763830404,6.55335786656341,NA,7.88723547572963,7.37517611969787,7.95298147507911,6.52969819568816,7.73874442466915,7.3628966358679,7.18133211188682
"SRRM1",9.00413421803969,9.08681053140975,9.06651692972935,7.63626761372438,8.74966425714087,8.48385990449986,8.39619080711352,8.15356838507311,8.69377255155479,8.30795019553874,8.52684608953603,8.43723978938774,7.59210730638076,8.28951455196568,8.11564957129161,7.98283379832019,9.06818066987825,8.86568976933087,9.06437417051981,8.83217194072718
"COL4A2",9.07711834097941,8.77043952088573,6.01890258205537,5.41601986550691,8.01940269399527,6.42324822670425,7.66495357739138,6.94236616689634,7.43164679902997,8.0516449656244,8.25408126105142,7.32297301966423,7.05287397611215,8.58490512637958,7.08538228487479,7.38274614645785,7.87146039726952,8.57813125599665,7.78350759080658,8.7325010897608
"DDOST",9.73944289668753,9.01972192708982,9.67288591639828,10.4430441640337,9.58672048531017,9.0155662361856,8.42459010172521,8.30835549749125,8.46495612808203,8.22137504554299,9.92302049497689,9.01093608147198,7.8571653684866,9.2103448196493,9.52671494733109,9.24594955843259,9.06000548488542,9.27686099657114,8.62519356493777,10.0113151898382
"RPL8",8.61168153906852,9.35316198872273,8.3030520667697,7.43607670455281,9.05484822638663,9.24785693930676,8.81896222950875,9.34250816797806,9.60682360658273,9.1329395877753,8.51416223757834,9.09754497403645,8.96877712822789,8.92622343232186,9.22357449652157,8.8240285649752,9.33676818709725,9.05230479646105,9.08450521653296,8.28214572331039
"PLEKHA5",6.93118235969094,7.18821997493638,6.81455401656968,6.51313820736608,6.88046805841399,6.51638475347537,6.92202795780808,7.08497930391407,7.13174372083762,6.69001106861034,5.91825145997576,6.64814737178274,6.49606653307817,6.80620554983562,6.16965493058669,6.34896395495612,6.84079970032975,6.73779054941412,6.72226516401947,7.02735565688975
"LYPLA1",8.59394661064733,7.92529013359152,9.08952817707785,8.8713544602056,8.68617590185023,8.7343330232882,8.77095322075839,8.59322733446898,7.81716293305484,8.61221232689589,8.87164145100451,8.83613615143849,7.35798567838015,8.52665196990279,8.11795622309509,8.44017643561872,8.804689690119,8.85329954674947,8.27314581061567,8.69611253393891
"PGRMC1",8.69157496597817,7.31505670275358,7.98446746682388,7.82558411629028,8.1009876408891,7.53376687823229,7.5827113319067,7.19677424872649,7.24395729401962,7.40904469252065,NA,7.76753503986925,7.48924092685766,7.58883493261991,7.25445631294942,7.09125301372551,8.44309043275875,8.50686847737966,7.34646662381046,8.46145294059107
"FKBP11",7.26004414892649,NA,7.35078083207378,8.29999053722728,6.66975392831133,6.02500320312864,7.18033321141716,7.18168847366563,7.00644061201116,7.13670884526934,7.54658997871023,7.41355797287878,NA,7.22655132743269,5.93558035585347,7.032787824825,7.52925719258793,5.88548496874519,6.65095536926875,7.20142382143865
"PHLDB1",8.27809246943273,8.04182550763592,8.32002356006362,7.58972931796105,7.92587348832426,7.59504033951692,8.19304269013548,8.13922700098399,8.18782577393524,8.01825909622648,9.25352139720286,8.18034570643637,NA,7.85767443238125,6.34718653351659,8.38931516870781,8.08127453887836,8.8001918445118,7.89801511538437,8.15196540940108
"BCLAF1",6.09313785999907,5.84654387096003,NA,5.54021356650215,5.98215934303183,NA,5.40152537858035,5.60612521220411,4.73606755770763,4.50792455172914,NA,5.81321814602347,4.93562325948913,5.48590095562369,NA,NA,6.33408110516968,6.86888662626445,5.0241237629386,6.33014362267368
"HIP1",7.91830478540102,7.33742895529327,8.02687411801493,7.65695617311798,7.63659314580708,7.73224641842194,7.45538772054958,7.14265473540208,7.37256514648264,7.94737823632514,7.94575618028945,8.09251867924735,NA,7.42597760566855,6.09180304511304,8.05758405036948,8.19375836462679,7.72566525745457,7.76064223659012,7.34016172334799
"DYNC1LI2",7.04210797050984,6.60909512847334,7.0345209417085,6.61458654758675,6.80854705175734,6.88996046976284,6.7241192884968,6.27531622214689,6.18993105751359,7.61862344648401,6.83062171362698,7.85190118286967,6.36058509266039,6.17697903749002,5.28973213829678,6.46476584661802,7.85636760804019,6.88307445362041,6.31091935029689,6.69953398834171
"DLG1",8.86157430582547,8.80332645212942,8.67997822167697,8.57039234807181,8.61432908883798,8.65446389336966,8.75344831810252,8.55995217467535,8.96425811946844,8.6941372779869,8.54621322224501,8.38313322210049,8.34006967342393,8.59085028005044,8.3056987890333,8.5951194825627,8.46690456087823,8.71641098149027,8.67139101260334,8.68994910390687
"MYL12B",8.75273033353042,9.58198336812437,8.82690640819968,9.31853995447714,9.076104428865,8.97063120551244,9.1602041412777,9.39108329227372,9.59862978998456,9.71848985145356,7.69570946317728,9.06855713550843,9.23866701975159,9.33843859730334,8.71859212680513,9.23164441666991,9.8892125564161,8.58075666961103,9.23068126858833,9.06241100797098
"A0A3Q2I4Y7",7.11280113127582,8.71563962219921,8.6843216464847,7.80173495579567,9.70847812673785,NA,9.39996649917798,8.82932735529925,7.58415127809002,7.01886187510822,NA,7.64239885928688,NA,9.59534796481974,7.58716570451059,7.74364755907078,NA,5.57575005404578,8.23790415667252,9.06767746895642
"FZD7",7.52919539196097,NA,7.70773358741734,5.66930553724923,7.9671710488194,NA,6.93956223073355,NA,5.74367616174112,6.53733832425832,8.29458795117609,7.28143888279403,NA,6.37574803837258,NA,7.73832808241768,7.06990253812946,NA,7.01693586634023,6.20999585133539
"MTPN",7.14093717974789,7.07799280608941,7.83344410763412,7.78843427777021,6.93224182553656,6.85531769064217,7.40282928602284,6.29071716641772,6.76978522731721,7.44768319223513,6.79871666292018,8.19023796530689,NA,7.10807031671351,5.87467019620523,7.20651778807287,7.30601668459328,7.04015438183356,6.81596852744576,7.30215351721646
